Dataset ID,Group ID,Request ID,Threshold,MergedSelections,Unselected,Selected,Greeting,Backstory,Justification,Rant,Gratitude,Other,Express Emotion
3,1,4925,2,"I'm looking to start my trip in Chicago and go direct to Paris[, as there is going to be some winter weather that may delay my MKE to ORD flight today.] Is there a way to skip the first leg of my trip?",I'm looking to start my trip in Chicago and go direct to Paris Is there a way to skip the first leg of my trip?,", as there is going to be some winter weather that may delay my MKE to ORD flight today.",0,0,1,0,0,0,0
3,1,4897,2,I noticed my address is wrong for my delayed baggage. [You have -------------------------- and it should be ---------------------------. I want to make sure it is delivered to the correct place],I noticed my address is wrong for my delayed baggage. ,You have -------------------------- and it should be ---------------------------. I want to make sure it is delivered to the correct place,0,0,1,0,0,0,0
3,1,4855,2,[Hi. My name is -------------- and I am flying from LAX to YYZ tomorrow evening.] I would like to add my baby as a lapchild to my itinerary, I would like to add my baby as a lapchild to my itinerary,Hi. My name is -------------- and I am flying from LAX to YYZ tomorrow evening.,1,0,0,0,0,1,0
3,1,4930,2,"NOT CHANGE THE FLIGHT THE NAME IS ------ NOT ----- ALL TOGETHER, DOES IT MATTER?","NOT CHANGE THE FLIGHT THE NAME IS ------ NOT ----- ALL TOGETHER, DOES IT MATTER?",,0,0,0,0,0,0,0
3,1,4866,2,How do I get credit for previously booked trips on my new Mileageplan card?,How do I get credit for previously booked trips on my new Mileageplan card?,,0,0,0,0,0,0,0
3,1,4940,2,Does the price listed for rental cars reflect the use of my miles?,Does the price listed for rental cars reflect the use of my miles?,,0,0,0,0,0,0,0
3,1,4889,2,"I requested my last mileage to be added to my account, but failed. [Because you said that my ticket number could not be verified. My ticket number is -------------.]","I requested my last mileage to be added to my account, but failed. ",Because you said that my ticket number could not be verified. My ticket number is -------------.,0,1,0,0,0,1,0
3,1,4873,2,Can we transfer our cname------ one pass miles to cname- Miles program?,Can we transfer our cname------ one pass miles to cname- Miles program?,,0,0,0,0,0,0,0
3,1,4908,2,"you meant during 18 months if I keep my account active once, my mileage will last never expire","you meant during 18 months if I keep my account active once, my mileage will last never expire",,0,0,0,0,0,0,0
3,1,4909,2,Do I have to include my middle name when I book online flight?,Do I have to include my middle name when I book online flight?,,0,0,0,0,0,0,0
3,1,4926,2,"I would like to get an additional card for my spouse, where do I start?","I would like to get an additional card for my spouse, where do I start?",,0,0,0,0,0,0,0
3,1,4934,2,May I bring a camera case and a carry on with no charge,May I bring a camera case and a carry on with no charge,,0,0,0,0,0,0,0
3,1,4912,2,I want to use up the miles on my account to part pay for tickets for my family's holiday.[ ]Is it possible to do this?,I want to use up the miles on my account to part pay for tickets for my family's holiday.Is it possible to do this?, ,0,0,0,0,0,1,0
3,1,4939,2,I don't understand what you are asking me to do to combine the mileage on my cards.,I don't understand what you are asking me to do to combine the mileage on my cards.,,0,0,0,0,0,0,0
3,1,4946,2,"If I have 24000 miles , what would it cost to buy mile round trip from Chicago to Honolulu in april","If I have 24000 miles , what would it cost to buy mile round trip from Chicago to Honolulu in april",,0,0,0,0,0,0,0
3,1,4953,2,how do i redeem miles for a trip i took before i became a member?,how do i redeem miles for a trip i took before i became a member?,,0,0,0,0,0,0,0
3,1,4950,2,This reservation is not ticketed [My RLN ######....] Can I get seats assigned,This reservation is not ticketed  Can I get seats assigned,My RLN ######....,0,1,0,0,0,0,0
3,1,4954,2,I need my confirmation number for flight so I can check in online,I need my confirmation number for flight so I can check in online,,0,0,0,0,0,0,0
3,1,4957,2,I am having trouble changing my pin and also have several accounts and serveral #'s,I am having trouble changing my pin and also have several accounts and serveral #'s,,0,0,0,0,0,0,0
3,1,4961,2,[----] we need confirn our flight and i dont know the confirmation number, we need confirn our flight and i dont know the confirmation number,----,1,0,0,0,0,0,0
3,1,4964,2,"if I cancel a prepaid, norefundable reservation online, I still retain the value of the ticket for future use up to 1 year... correct?","if I cancel a prepaid, norefundable reservation online, I still retain the value of the ticket for future use up to 1 year... correct?",,0,0,0,0,0,0,0
3,1,4966,2,"would like assistance with bereavement flight.[.found flights that would work for me, ]would like to speak to representative about rate",would like assistance with bereavement flight.would like to speak to representative about rate,".found flights that would work for me, ",0,1,0,0,0,0,0
3,1,4983,2,I made a mistake on my reservation and need to cancel or put on hold my flight....,I made a mistake on my reservation and need to cancel or put on hold my flight....,,0,0,0,0,0,0,0
3,1,4984,2,how do I add a frequent flyer number to an existing reservation,how do I add a frequent flyer number to an existing reservation,,0,0,0,0,0,0,0
3,1,4960,2,I don't have a ticket number to request for mileage credit...only an e-tichet,I don't have a ticket number to request for mileage credit...only an e-tichet,,0,0,0,0,0,0,0
3,1,4919,2,Will I lose cname- points if I do not fly on cname- before my points expire?,Will I lose cname- points if I do not fly on cname- before my points expire?,,0,0,0,0,0,0,0
3,1,4978,2,"[Several years ago, ]we paid a one time for for Economy Plus seating that was valid for an entire year's worth of travel & Economy Plus seating. Is this offer still available, or only per flight now?","we paid a one time for for Economy Plus seating that was valid for an entire year's worth of travel & Economy Plus seating. Is this offer still available, or only per flight now?","Several years ago, ",0,1,0,0,0,0,0
3,1,4947,2,On 2/11/13 Need help transferring from Fl 4880 BTV to Newark Fl 120 and returning 2/24 Fl 121 to Newark; F 3861 Newark to Vl 2,On 2/11/13 Need help transferring from Fl 4880 BTV to Newark Fl 120 and returning 2/24 Fl 121 to Newark; F 3861 Newark to Vl 2,,0,0,0,0,0,0,0
3,1,4968,2,I AM TRYING TO FLY TO MANILLA FROM JAX[ FOR 22 DAYS ANY TIME STARTING THE FIRST DAY OF MAY CAN TRAVEL UNTIL JUNE 15 ]LOOKING FOR UPGRADE ON FLIGHT GOING AND COMING ON THE TRANSATLANTIC FLIGHTS ONLY CAN,I AM TRYING TO FLY TO MANILLA FROM JAXLOOKING FOR UPGRADE ON FLIGHT GOING AND COMING ON THE TRANSATLANTIC FLIGHTS ONLY CAN, FOR 22 DAYS ANY TIME STARTING THE FIRST DAY OF MAY CAN TRAVEL UNTIL JUNE 15 ,0,0,0,0,0,1,0
3,1,4952,2,"[Okay, but ]that doesn't help me get my name correct on my OnePass account.",that doesn't help me get my name correct on my OnePass account.,"Okay, but ",0,0,0,0,0,1,0
3,1,4988,2,my account has been locked due to sign in attempts and I need it unlocked,my account has been locked due to sign in attempts and I need it unlocked,,0,0,0,0,0,0,0
3,1,4981,2,I had to change my flight [due to the blizzard]. Does my paid baggage fee transfer too?,I had to change my flight . Does my paid baggage fee transfer too?,due to the blizzard,0,1,0,0,0,0,0
3,1,4923,2,looking to switch to cname- from Delta i am a Delta Diamond and was told that you will offer me an upgraded status if i switch,looking to switch to cname- from Delta i am a Delta Diamond and was told that you will offer me an upgraded status if i switch,,0,0,0,0,0,0,0
3,1,4986,2,how can I find out if I already have a ticket [- so I don't get charged twice.],how can I find out if I already have a ticket ,- so I don't get charged twice.,0,0,0,0,0,1,0
3,1,4959,2,can I pack a medium size cooler with meat in it (check it in),can I pack a medium size cooler with meat in it (check it in),,0,0,0,0,0,0,0
3,1,4982,2,"I am trying to complete my payment, but the website says I must make a choice for travel insurance. I made the choice NO. [It continues to give me this message.] [Can you help?]","I am trying to complete my payment, but the website says I must make a choice for travel insurance. I made the choice NO.  ",It continues to give me this message.Can you help?,0,0,0,0,0,1,0
3,1,4987,2,i paid for checked lugguge but did not get a printed receipt,i paid for checked lugguge but did not get a printed receipt,,0,0,0,0,0,0,0
3,1,4931,2,i want to check in in line but dont have conf/ix/or mileage plan number can yu help?,i want to check in in line but dont have conf/ix/or mileage plan number can yu help?,,0,0,0,0,0,0,0
3,1,4937,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4951,2,i want to use two credit cards to pay [- how do I do that],i want to use two credit cards to pay ,- how do I do that,0,0,0,0,0,1,0
3,1,4973,2,i can't find my flight confirmation number on my itinerary. can i still update my reservation?,i can't find my flight confirmation number on my itinerary. can i still update my reservation?,,0,0,0,0,0,0,0
3,1,4969,2,I'm attempting purchase tickets and clicking no the to insurance option but it doesn't seem like the system is processing my selection.[ I'm getting a message indicating that I must select an option],I'm attempting purchase tickets and clicking no the to insurance option but it doesn't seem like the system is processing my selection., I'm getting a message indicating that I must select an option,0,0,0,0,0,1,0
3,1,4948,2,"[My mileageplan # is -------- - I did not have a password to check on my miles, so ]I [thought I had to ]set up an account, and it gave me a new # [-------- ]- can these two accounts be combined? [Which # sh]","I set up an account, and it gave me a new # - can these two accounts be combined? ","My mileageplan # is -------- - I did not have a password to check on my miles, so thought I had to -------- Which # sh",0,1,0,0,0,1,0
3,1,4955,2,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,,0,0,0,0,0,0,0
3,1,4980,2,Does cname- fly direct from the New York area to St. Thomas in the Virgin Islands?,Does cname- fly direct from the New York area to St. Thomas in the Virgin Islands?,,0,0,0,0,0,0,0
3,1,5000,2,Does the prefix 'Mrs' make a difference in the name for documentation if everything else is correct?,Does the prefix 'Mrs' make a difference in the name for documentation if everything else is correct?,,0,0,0,0,0,0,0
3,1,4999,2,[I dont like your answers. ]please provide me with a phone number,please provide me with a phone number,I dont like your answers. ,0,0,0,1,0,0,0
3,1,4996,2,how many segments do I need to fly before becoming premier member?,how many segments do I need to fly before becoming premier member?,,0,0,0,0,0,0,0
3,1,4998,2,Does the passenger need tosit in a row with an extra oxygen mask when traveling with a baby?,Does the passenger need tosit in a row with an extra oxygen mask when traveling with a baby?,,0,0,0,0,0,0,0
3,1,4991,2,How do I make a round trip with the return from a different airport,How do I make a round trip with the return from a different airport,,0,0,0,0,0,0,0
